ImpulseId,SessionDate,Direction,ChartTimeFrame,PullbackOrdinal,Bar,Close,FrozenProfileRelation,TouchedLvns,TouchedLvnMetrics,EffortResult,CumulativeTradeCoverage,MaxCumulativeBuy,MaxCumulativeSell,OperationalEntry,OrderSubmitted
2026-05-28:LONG:3738,2026-05-28,LONG,M1,3,3742,30454.0,ABOVE_VAH,30445.75:1.0000|30448.00:1.0000,30445.75:1.0000:0.0000:0.0000:0.0000:3:0.3333:0.8738:0.9008:0.8738:1.1456:0.1262|30448.00:1.0000:0.0000:0.0000:0.0000:4:0.0000:0.9612:0.9695:0.9612:1.2330:0.0388,SELL_ABSORBED,AVAILABLE,0.0,9.0,False,False
2026-05-29:LONG:4111,2026-05-29,LONG,M1,1,4113,30688.5,INSIDE_VALUE,30687.75:0.8421|30690.00:0.8421|30690.25:0.8421|30691.75:0.8421|30692.25:0.8421|30692.50:0.8421|30692.75:0.8421|30693.50:0.8421|30693.75:0.8421|30695.00:0.8421|30698.50:0.8421|30699.00:0.8421|30699.75:0.8421,30687.75:0.8421:0.0000:0.0000:0.0000:3:0.8571:0.0290:0.2757:0.3551:0.3696:0.0290|30690.00:0.8421:0.0000:0.0000:0.0000:4:0.7857:0.0942:0.3243:0.2899:0.4348:0.0942|30690.25:0.8421:0.0000:0.0000:0.0000:5:0.7143:0.1014:0.3297:0.2826:0.4420:0.1014|30691.75:0.8421:0.0000:0.0000:0.0000:6:0.6429:0.1449:0.3622:0.2391:0.4855:0.1449|30692.25:0.8421:0.0000:0.0000:0.0000:7:0.5714:0.1594:0.3730:0.2246:0.5000:0.1594|30692.50:0.8421:0.0000:0.0000:0.0000:8:0.5000:0.1667:0.3784:0.2174:0.5072:0.1667|30692.75:0.8421:0.0000:0.0000:0.0000:9:0.4286:0.1739:0.3838:0.2101:0.5145:0.1739|30693.50:0.8421:0.0000:0.0000:0.0000:10:0.3571:0.1957:0.4000:0.1884:0.5362:0.1957|30693.75:0.8421:0.0000:0.0000:0.0000:11:0.2857:0.2029:0.4054:0.1812:0.5435:0.2029|30695.00:0.8421:0.0000:0.0000:0.0000:12:0.2143:0.2391:0.4324:0.1449:0.5797:0.2391|30698.50:0.8421:0.0000:0.0000:0.0000:13:0.1429:0.3406:0.5081:0.0435:0.6812:0.3406|30699.00:0.8421:0.0000:0.0000:0.0000:14:0.0714:0.3551:0.5189:0.0290:0.6957:0.3551|30699.75:0.8421:0.0000:0.0000:0.0000:15:0.0000:0.3768:0.5351:0.0072:0.7174:0.3768,BUY_ABSORBED,AVAILABLE,1.0,0.0,False,False
2026-05-29:LONG:4111,2026-05-29,LONG,M1,2,4114,30686.5,BELOW_VAL,NONE,NONE,NEUTRAL,AVAILABLE,1.0,1.0,False,False
2026-05-29:LONG:4111,2026-05-29,LONG,M1,3,4115,30718.75,ABOVE_VAH,30687.75:0.8421|30690.00:0.8421|30690.25:0.8421|30691.75:0.8421|30692.25:0.8421|30692.50:0.8421|30692.75:0.8421|30693.50:0.8421|30693.75:0.8421|30695.00:0.8421|30698.50:0.8421|30699.00:0.8421|30699.75:0.8421|30701.50:0.8421|30718.25:0.8421,30687.75:0.8421:0.0000:0.0000:0.0000:3:0.8571:0.0290:0.2757:0.3551:0.3696:0.0290|30690.00:0.8421:0.0000:0.0000:0.0000:4:0.7857:0.0942:0.3243:0.2899:0.4348:0.0942|30690.25:0.8421:0.0000:0.0000:0.0000:5:0.7143:0.1014:0.3297:0.2826:0.4420:0.1014|30691.75:0.8421:0.0000:0.0000:0.0000:6:0.6429:0.1449:0.3622:0.2391:0.4855:0.1449|30692.25:0.8421:0.0000:0.0000:0.0000:7:0.5714:0.1594:0.3730:0.2246:0.5000:0.1594|30692.50:0.8421:0.0000:0.0000:0.0000:8:0.5000:0.1667:0.3784:0.2174:0.5072:0.1667|30692.75:0.8421:0.0000:0.0000:0.0000:9:0.4286:0.1739:0.3838:0.2101:0.5145:0.1739|30693.50:0.8421:0.0000:0.0000:0.0000:10:0.3571:0.1957:0.4000:0.1884:0.5362:0.1957|30693.75:0.8421:0.0000:0.0000:0.0000:11:0.2857:0.2029:0.4054:0.1812:0.5435:0.2029|30695.00:0.8421:0.0000:0.0000:0.0000:12:0.2143:0.2391:0.4324:0.1449:0.5797:0.2391|30698.50:0.8421:0.0000:0.0000:0.0000:13:0.1429:0.3406:0.5081:0.0435:0.6812:0.3406|30699.00:0.8421:0.0000:0.0000:0.0000:14:0.0714:0.3551:0.5189:0.0290:0.6957:0.3551|30699.75:0.8421:0.0000:0.0000:0.0000:15:0.0000:0.3768:0.5351:0.0072:0.7174:0.3768|30701.50:0.8421:0.6667:0.6667:0.4000:1:1.0000:0.4275:0.5730:0.0435:0.7681:0.4275|30718.25:0.8421:0.5000:0.5000:0.2000:2:0.9286:0.9130:0.9351:0.5290:1.2536:0.0870,BUY_WITH_RESULT,AVAILABLE,1.0,1.0,False,False
2026-05-29:LONG:4111,2026-05-29,LONG,M1,4,4116,30700.0,INSIDE_VALUE,NONE,NONE,SELL_ABSORBED,AVAILABLE,0.0,1.0,False,False
2026-05-29:LONG:4111,2026-05-29,LONG,M1,5,4117,30724.75,ABOVE_VAH,30718.25:0.8421,30718.25:0.8421:0.5000:0.5000:0.2000:2:0.9286:0.9130:0.9351:0.5290:1.2536:0.0870,BUY_WITH_RESULT,AVAILABLE,1.0,0.0,False,False
2026-05-29:LONG:4120,2026-05-29,LONG,M1,1,4122,30740.5,INSIDE_VALUE,30740.50:1.0000,30740.50:1.0000:0.0000:0.0000:0.0000:5:0.2000:0.6891:0.7394:0.6891:0.8824:0.3109,NEUTRAL,AVAILABLE,1.0,1.0,False,False
2026-05-29:LONG:4120,2026-05-29,LONG,M1,2,4123,30737.0,INSIDE_VALUE,NONE,NONE,BUY_ABSORBED,AVAILABLE,1.0,0.0,False,False
2026-05-29:LONG:4120,2026-05-29,LONG,M1,3,4124,30743.0,ABOVE_VAH,30733.50:1.0000|30738.00:1.0000|30739.00:1.0000|30740.50:1.0000,30733.50:1.0000:0.0000:0.0000:0.0000:2:0.8000:0.4538:0.5423:0.4538:0.6471:0.4538|30738.00:1.0000:0.0000:0.0000:0.0000:3:0.6000:0.6050:0.6690:0.6050:0.7983:0.3950|30739.00:1.0000:0.0000:0.0000:0.0000:4:0.4000:0.6387:0.6972:0.6387:0.8319:0.3613|30740.50:1.0000:0.0000:0.0000:0.0000:5:0.2000:0.6891:0.7394:0.6891:0.8824:0.3109,SELL_ABSORBED,AVAILABLE,1.0,1.0,False,False
2026-05-29:LONG:4120,2026-05-29,LONG,M1,4,4125,30757.0,ABOVE_VAH,NONE,NONE,BUY_ABSORBED,AVAILABLE,1.0,1.0,False,False
2026-05-29:LONG:4138,2026-05-29,LONG,M1,1,4141,30815.0,INSIDE_VALUE,30824.00:0.6364,30824.00:0.6364:0.0000:0.0000:0.0000:5:0.0000:0.8966:0.9143:0.2414:1.1034:0.1034,BUY_ABSORBED,AVAILABLE,3.0,0.0,False,False
2026-05-29:LONG:4138,2026-05-29,LONG,M1,2,4142,30803.5,BELOW_VAL,NONE,NONE,BUY_WITH_RESULT,AVAILABLE,1.0,1.0,False,False
2026-05-29:LONG:4138,2026-05-29,LONG,M1,3,4143,30809.5,INSIDE_VALUE,30807.50:0.6364|30808.00:0.6364,30807.50:0.6364:0.0000:0.0000:0.0000:3:0.5000:0.1379:0.2857:0.5172:0.3448:0.1379|30808.00:0.6364:0.0000:0.0000:0.0000:4:0.2500:0.1609:0.3048:0.4943:0.3678:0.1609,BUY_WITH_RESULT,AVAILABLE,10.0,0.0,False,False
2026-05-29:LONG:4138,2026-05-29,LONG,M1,4,4144,30810.0,INSIDE_VALUE,30807.50:0.6364|30808.00:0.6364|30809.75:0.6364,30807.50:0.6364:0.0000:0.0000:0.0000:3:0.5000:0.1379:0.2857:0.5172:0.3448:0.1379|30808.00:0.6364:0.0000:0.0000:0.0000:4:0.2500:0.1609:0.3048:0.4943:0.3678:0.1609|30809.75:0.6364:0.0000:0.5000:0.2500:1:1.0000:0.2414:0.3714:0.4138:0.4483:0.2414,BUY_WITH_RESULT,AVAILABLE,1.0,0.0,False,False
2026-05-29:LONG:4138,2026-05-29,LONG,M1,5,4145,30798.75,BELOW_VAL,NONE,NONE,BUY_ABSORBED,AVAILABLE,2.0,1.0,False,False
2026-05-29:SHORT:4190,2026-05-29,SHORT,M1,1,4191,30664.5,ABOVE_VAH,30650.00:0.8889|30651.25:0.8889|30658.00:0.8889,30650.00:0.8889:0.0000:0.0000:0.0000:4:0.4000:0.6452:-0.3158:0.0452:0.1548:0.3548|30651.25:0.8889:0.0000:0.0000:0.0000:5:0.2000:0.6774:-0.3816:0.0774:0.1871:0.3226|30658.00:0.8889:0.0000:0.0000:0.0000:6:0.0000:0.8516:-0.7368:0.2516:0.3613:0.1484,BUY_WITH_RESULT,AVAILABLE,1.0,1.0,False,False
2026-05-29:SHORT:4199,2026-05-29,SHORT,M1,1,4200,30658.0,ABOVE_VAH,NONE,NONE,BUY_ABSORBED,AVAILABLE,1.0,1.0,False,False
2026-05-29:LONG:4209,2026-05-29,LONG,M1,1,4210,30711.5,BELOW_VAL,30723.75:0.6667|30724.25:0.6667|30725.75:0.6667|30726.25:0.6667,30723.75:0.6667:0.0000:0.5000:0.1000:1:1.0000:0.5000:0.5000:0.0294:0.5000:0.5000|30724.25:0.6667:0.0000:0.5000:0.1000:2:0.6667:0.5588:0.5588:0.0882:0.5588:0.4412|30725.75:0.6667:0.5000:0.5000:0.1000:3:0.3333:0.7353:0.7353:0.2647:0.7353:0.2647|30726.25:0.6667:0.0000:0.0000:0.0000:4:0.0000:0.7941:0.7941:0.3235:0.7941:0.2059,BUY_ABSORBED,AVAILABLE,3.0,0.0,False,False
2026-05-29:LONG:4271,2026-05-29,LONG,M1,1,4274,30710.0,BELOW_VAL,NONE,NONE,SELL_WITH_RESULT,AVAILABLE,0.0,1.0,False,False
2026-05-29:LONG:4377,2026-05-29,LONG,M1,1,4379,30717.0,ABOVE_VAH,NONE,NONE,SELL_ABSORBED,AVAILABLE,0.0,1.0,False,False
2026-05-29:LONG:4377,2026-05-29,LONG,M1,2,4380,30714.5,ABOVE_VAH,30710.50:0.8000|30713.50:0.8000,30710.50:0.8000:0.0000:0.0000:0.0000:1:1.0000:0.2857:0.2683:0.0952:0.2619:0.2857|30713.50:0.8000:0.0000:0.0000:0.0000:2:0.0000:0.5714:0.5610:0.1905:0.5476:0.4286,SELL_WITH_RESULT,AVAILABLE,1.0,2.0,False,False
2026-06-01:LONG:4679,2026-06-01,LONG,M1,1,4682,30684.75,ABOVE_VAH,NONE,NONE,SELL_WITH_RESULT,AVAILABLE,0.0,3.0,False,False
2026-06-01:LONG:4679,2026-06-01,LONG,M1,2,4683,30704.0,ABOVE_VAH,30690.25:0.7917|30693.75:0.7917|30699.25:0.7917|30702.00:0.7917,30690.25:0.7917:0.0000:0.0000:0.0000:14:0.2353:0.7309:0.7550:0.7309:0.8291:0.2691|30693.75:0.7917:0.0000:0.0000:0.0000:15:0.1765:0.7818:0.8013:0.7818:0.8800:0.2182|30699.25:0.7917:0.0000:0.0000:0.0000:16:0.1176:0.8618:0.8742:0.8618:0.9600:0.1382|30702.00:0.7917:0.0000:0.0000:0.0000:17:0.0588:0.9018:0.9106:0.9018:1.0000:0.0982,SELL_ABSORBED,AVAILABLE,1.0,3.0,False,False
2026-06-01:LONG:4679,2026-06-01,LONG,M1,3,4684,30709.5,ABOVE_VAH,30702.00:0.7917|30705.25:0.7917,30702.00:0.7917:0.0000:0.0000:0.0000:17:0.0588:0.9018:0.9106:0.9018:1.0000:0.0982|30705.25:0.7917:0.0000:0.0000:0.0000:18:0.0000:0.9491:0.9536:0.9491:1.0473:0.0509,SELL_WITH_RESULT,AVAILABLE,1.0,2.0,False,False
2026-06-01:LONG:4694,2026-06-01,LONG,M1,1,4696,30745.0,INSIDE_VALUE,NONE,NONE,SELL_ABSORBED,AVAILABLE,0.0,1.0,False,False
2026-06-01:LONG:4694,2026-06-01,LONG,M1,2,4697,30721.5,BELOW_VAL,NONE,NONE,SELL_WITH_RESULT,AVAILABLE,1.0,2.0,False,False
2026-06-01:LONG:4694,2026-06-01,LONG,M1,3,4698,30726.75,INSIDE_VALUE,NONE,NONE,SELL_ABSORBED,AVAILABLE,1.0,1.0,False,False
2026-06-01:LONG:4694,2026-06-01,LONG,M1,4,4699,30711.75,BELOW_VAL,NONE,NONE,SELL_WITH_RESULT,AVAILABLE,1.0,2.0,False,False
2026-06-01:LONG:4694,2026-06-01,LONG,M1,5,4700,30681.5,BELOW_VAL,NONE,NONE,SELL_WITH_RESULT,AVAILABLE,3.0,3.0,False,False
2026-06-01:SHORT:4707,2026-06-01,SHORT,M1,1,4708,30605.75,INSIDE_VALUE,NONE,NONE,SELL_ABSORBED,AVAILABLE,2.0,1.0,False,False
2026-06-01:SHORT:4707,2026-06-01,SHORT,M1,2,4709,30612.25,ABOVE_VAH,NONE,NONE,SELL_WITH_RESULT,AVAILABLE,2.0,2.0,False,False
2026-06-01:SHORT:4710,2026-06-01,SHORT,M1,1,4711,30593.0,INSIDE_VALUE,30591.25:0.8462|30591.50:0.8462|30591.75:0.8462,30591.25:0.8462:0.0000:0.0000:0.0000:1:1.0000:0.1264:-0.3750:0.2644:0.0345:0.1264|30591.50:0.8462:0.0000:0.0000:0.0000:2:0.8750:0.1379:-0.5000:0.2529:0.0460:0.1379|30591.75:0.8462:0.0000:0.0000:0.0000:3:0.7500:0.1494:-0.6250:0.2414:0.0575:0.1494,SELL_ABSORBED,AVAILABLE,1.0,2.0,False,False
2026-06-01:LONG:4735,2026-06-01,LONG,M1,1,4736,30684.0,INSIDE_VALUE,NONE,NONE,SELL_ABSORBED,AVAILABLE,0.0,1.0,False,False
2026-06-01:LONG:4737,2026-06-01,LONG,M1,1,4738,30705.75,INSIDE_VALUE,NONE,NONE,SELL_ABSORBED,AVAILABLE,0.0,1.0,False,False
2026-06-01:LONG:4737,2026-06-01,LONG,M1,2,4739,30695.5,BELOW_VAL,NONE,NONE,SELL_ABSORBED,AVAILABLE,0.0,1.0,False,False
2026-06-01:LONG:4737,2026-06-01,LONG,M1,3,4740,30713.25,INSIDE_VALUE,30710.00:1.0000|30713.00:1.0000,30710.00:1.0000:0.0000:0.0000:0.0000:1:1.0000:0.5897:0.7091:0.5897:1.0000:0.4103|30713.00:1.0000:0.0000:0.0000:0.0000:2:0.7500:0.7436:0.8182:0.7436:1.1538:0.2564,BUY_WITH_RESULT,AVAILABLE,2.0,1.0,False,False
2026-06-01:LONG:4737,2026-06-01,LONG,M1,4,4741,30712.5,INSIDE_VALUE,30710.00:1.0000,30710.00:1.0000:0.0000:0.0000:0.0000:1:1.0000:0.5897:0.7091:0.5897:1.0000:0.4103,SELL_ABSORBED,AVAILABLE,1.0,1.0,False,False
2026-06-01:LONG:4737,2026-06-01,LONG,M1,5,4742,30685.5,BELOW_VAL,NONE,NONE,NEUTRAL,AVAILABLE,1.0,1.0,False,False
2026-06-02:SHORT:5192,2026-06-02,SHORT,M1,1,5193,30768.75,INSIDE_VALUE,NONE,NONE,SELL_ABSORBED,AVAILABLE,1.0,2.0,False,False
2026-06-02:LONG:5200,2026-06-02,LONG,M1,1,5208,30861.5,ABOVE_VAH,NONE,NONE,SELL_ABSORBED,AVAILABLE,0.0,1.0,False,False
2026-06-02:LONG:5200,2026-06-02,LONG,M1,2,5209,30830.0,ABOVE_VAH,30846.50:0.7500|30846.75:0.7500,30846.50:0.7500:0.0000:0.0000:0.0000:17:0.1111:0.7569:0.7283:0.3233:0.6516:0.2431|30846.75:0.7500:0.0000:0.0000:0.0000:18:0.0556:0.7594:0.7311:0.3258:0.6541:0.2406,NEUTRAL,AVAILABLE,1.0,1.0,False,False
2026-06-02:LONG:5200,2026-06-02,LONG,M1,3,5210,30854.75,ABOVE_VAH,30846.50:0.7500|30846.75:0.7500,30846.50:0.7500:0.0000:0.0000:0.0000:17:0.1111:0.7569:0.7283:0.3233:0.6516:0.2431|30846.75:0.7500:0.0000:0.0000:0.0000:18:0.0556:0.7594:0.7311:0.3258:0.6541:0.2406,BUY_WITH_RESULT,AVAILABLE,5.0,0.0,False,False
2026-06-02:LONG:5200,2026-06-02,LONG,M1,4,5211,30863.5,ABOVE_VAH,NONE,NONE,BUY_WITH_RESULT,AVAILABLE,3.0,0.0,False,False
2026-06-02:LONG:5200,2026-06-02,LONG,M1,5,5212,30884.5,ABOVE_VAH,30870.50:0.7500,30870.50:0.7500:0.0000:0.0000:0.0000:19:0.0000:0.9975:0.9972:0.5639:0.8922:0.0025,BUY_WITH_RESULT,AVAILABLE,5.0,1.0,False,False
2026-06-02:LONG:5239,2026-06-02,LONG,M1,1,5240,30867.0,BELOW_VAL,30875.25:0.8000|30876.25:0.8000,30875.25:0.8000:0.0000:0.0000:0.0000:1:1.0000:0.6200:0.4412:0.1000:0.3000:0.3800|30876.25:0.8000:0.0000:0.0000:0.0000:2:0.0000:0.7000:0.5588:0.0200:0.3800:0.3000,SELL_WITH_RESULT,AVAILABLE,0.0,2.0,False,False
2026-06-02:LONG:5256,2026-06-02,LONG,M1,1,5258,30912.25,BELOW_VAL,30914.75:1.0000|30915.00:1.0000,30914.75:1.0000:0.0000:0.0000:0.0000:1:1.0000:0.1200:0.2667:0.1200:0.3200:0.1200|30915.00:1.0000:0.0000:0.0000:0.0000:2:0.7500:0.1400:0.2833:0.1400:0.3400:0.1400,BUY_ABSORBED,AVAILABLE,10.0,5.0,False,False
2026-06-02:LONG:5256,2026-06-02,LONG,M1,2,5259,30924.75,ABOVE_VAH,NONE,NONE,BUY_ABSORBED,AVAILABLE,1.0,0.0,False,False
2026-06-02:LONG:5256,2026-06-02,LONG,M1,3,5260,30919.5,ABOVE_VAH,NONE,NONE,BUY_ABSORBED,AVAILABLE,1.0,0.0,False,False
2026-06-02:LONG:5256,2026-06-02,LONG,M1,4,5261,30922.75,ABOVE_VAH,NONE,NONE,SELL_WITH_RESULT,AVAILABLE,1.0,5.0,False,False
2026-06-02:LONG:5408,2026-06-02,LONG,M1,1,5409,30958.25,BELOW_VAL,30959.50:1.0000,30959.50:1.0000:0.0000:0.0000:0.0000:1:1.0000:0.3750:0.8000:0.3750:2.5000:0.3750,SELL_ABSORBED,AVAILABLE,0.0,6.0,False,False
2026-06-02:LONG:5408,2026-06-02,LONG,M1,2,5410,30961.0,ABOVE_VAH,NONE,NONE,BUY_ABSORBED,AVAILABLE,1.0,0.0,False,False
2026-06-03:SHORT:5730,2026-06-03,SHORT,M1,1,5735,31022.75,ABOVE_VAH,31003.25:0.7778|31006.25:0.7778|31014.50:0.7778|31014.75:0.7778|31015.50:0.7778|31029.00:0.7778|31030.00:0.7778|31033.25:0.7778,31003.25:0.7778:0.0000:0.5000:0.2000:37:0.2500:0.4494:0.5506:0.4494:0.5506:0.4494|31006.25:0.7778:0.0000:0.5000:0.2000:38:0.2292:0.4805:0.5195:0.4805:0.5195:0.4805|31014.50:0.7778:0.0000:0.5000:0.2000:39:0.2083:0.5662:0.4338:0.5662:0.4338:0.4338|31014.75:0.7778:0.0000:0.5000:0.2000:40:0.1875:0.5688:0.4312:0.5688:0.4312:0.4312|31015.50:0.7778:0.0000:0.5000:0.2000:41:0.1667:0.5766:0.4234:0.5766:0.4234:0.4234|31029.00:0.7778:0.0000:0.5000:0.2000:42:0.1458:0.7169:0.2831:0.7169:0.2831:0.2831|31030.00:0.7778:0.0000:0.5000:0.2000:43:0.1250:0.7273:0.2727:0.7273:0.2727:0.2727|31033.25:0.7778:0.0000:0.5000:0.2000:44:0.1042:0.7610:0.2390:0.7610:0.2390:0.2390,BUY_WITH_RESULT,AVAILABLE,6.0,4.0,False,False
2026-06-03:SHORT:5730,2026-06-03,SHORT,M1,2,5736,31015.75,ABOVE_VAH,30989.50:0.7778|30992.00:0.7778|30993.00:0.7778|30994.75:0.7778|30995.25:0.7778|30995.50:0.7778|30997.00:0.7778|30997.75:0.7778|30999.50:0.7778|31000.00:0.7778|31003.25:0.7778|31006.25:0.7778|31014.50:0.7778|31014.75:0.7778|31015.50:0.7778,30989.50:0.7778:0.0000:0.8000:0.8000:26:0.4792:0.3065:0.6935:0.3065:0.6935:0.3065|30992.00:0.7778:0.0000:0.8000:0.8000:27:0.4583:0.3325:0.6675:0.3325:0.6675:0.3325|30993.00:0.7778:0.0000:0.8000:0.8000:28:0.4375:0.3429:0.6571:0.3429:0.6571:0.3429|30994.75:0.7778:0.0000:0.8000:0.8000:29:0.4167:0.3610:0.6390:0.3610:0.6390:0.3610|30995.25:0.7778:0.0000:0.5000:0.2000:31:0.3750:0.3662:0.6338:0.3662:0.6338:0.3662|30995.50:0.7778:0.0000:0.5000:0.2000:32:0.3542:0.3688:0.6312:0.3688:0.6312:0.3688|30997.00:0.7778:0.0000:0.5000:0.2000:33:0.3333:0.3844:0.6156:0.3844:0.6156:0.3844|30997.75:0.7778:0.0000:0.5000:0.2000:34:0.3125:0.3922:0.6078:0.3922:0.6078:0.3922|30999.50:0.7778:0.0000:0.5000:0.2000:35:0.2917:0.4104:0.5896:0.4104:0.5896:0.4104|31000.00:0.7778:0.0000:0.5000:0.2000:36:0.2708:0.4156:0.5844:0.4156:0.5844:0.4156|31003.25:0.7778:0.0000:0.5000:0.2000:37:0.2500:0.4494:0.5506:0.4494:0.5506:0.4494|31006.25:0.7778:0.0000:0.5000:0.2000:38:0.2292:0.4805:0.5195:0.4805:0.5195:0.4805|31014.50:0.7778:0.0000:0.5000:0.2000:39:0.2083:0.5662:0.4338:0.5662:0.4338:0.4338|31014.75:0.7778:0.0000:0.5000:0.2000:40:0.1875:0.5688:0.4312:0.5688:0.4312:0.4312|31015.50:0.7778:0.0000:0.5000:0.2000:41:0.1667:0.5766:0.4234:0.5766:0.4234:0.4234,BUY_ABSORBED,AVAILABLE,5.0,3.0,False,False
2026-06-03:SHORT:5730,2026-06-03,SHORT,M1,3,5737,31009.75,ABOVE_VAH,31006.25:0.7778|31014.50:0.7778|31014.75:0.7778|31015.50:0.7778,31006.25:0.7778:0.0000:0.5000:0.2000:38:0.2292:0.4805:0.5195:0.4805:0.5195:0.4805|31014.50:0.7778:0.0000:0.5000:0.2000:39:0.2083:0.5662:0.4338:0.5662:0.4338:0.4338|31014.75:0.7778:0.0000:0.5000:0.2000:40:0.1875:0.5688:0.4312:0.5688:0.4312:0.4312|31015.50:0.7778:0.0000:0.5000:0.2000:41:0.1667:0.5766:0.4234:0.5766:0.4234:0.4234,BUY_ABSORBED,AVAILABLE,3.0,2.0,False,False
2026-06-03:SHORT:5730,2026-06-03,SHORT,M1,4,5738,30980.75,INSIDE_VALUE,30982.75:0.7778|30983.00:0.7778|30983.50:0.7778|30984.50:0.7778|30984.75:0.7778|30986.00:0.7778|30987.50:0.7778|30987.75:0.7778|30989.00:0.7778|30989.50:0.7778|30992.00:0.7778|30993.00:0.7778|30994.75:0.7778|30995.25:0.7778|30995.50:0.7778|30997.00:0.7778|30997.75:0.7778|30999.50:0.7778|31000.00:0.7778|31003.25:0.7778|31006.25:0.7778,30982.75:0.7778:0.0000:0.8000:0.8000:17:0.6667:0.2364:0.7636:0.2364:0.7636:0.2364|30983.00:0.7778:0.0000:0.8000:0.8000:18:0.6458:0.2390:0.7610:0.2390:0.7610:0.2390|30983.50:0.7778:0.0000:0.8000:0.8000:19:0.6250:0.2442:0.7558:0.2442:0.7558:0.2442|30984.50:0.7778:0.0000:0.8000:0.8000:20:0.6042:0.2545:0.7455:0.2545:0.7455:0.2545|30984.75:0.7778:0.0000:0.8000:0.8000:21:0.5833:0.2571:0.7429:0.2571:0.7429:0.2571|30986.00:0.7778:0.0000:0.8000:0.8000:22:0.5625:0.2701:0.7299:0.2701:0.7299:0.2701|30987.50:0.7778:0.0000:0.8000:0.8000:23:0.5417:0.2857:0.7143:0.2857:0.7143:0.2857|30987.75:0.7778:0.0000:0.8000:0.8000:24:0.5208:0.2883:0.7117:0.2883:0.7117:0.2883|30989.00:0.7778:0.0000:0.8000:0.8000:25:0.5000:0.3013:0.6987:0.3013:0.6987:0.3013|30989.50:0.7778:0.0000:0.8000:0.8000:26:0.4792:0.3065:0.6935:0.3065:0.6935:0.3065|30992.00:0.7778:0.0000:0.8000:0.8000:27:0.4583:0.3325:0.6675:0.3325:0.6675:0.3325|30993.00:0.7778:0.0000:0.8000:0.8000:28:0.4375:0.3429:0.6571:0.3429:0.6571:0.3429|30994.75:0.7778:0.0000:0.8000:0.8000:29:0.4167:0.3610:0.6390:0.3610:0.6390:0.3610|30995.25:0.7778:0.0000:0.5000:0.2000:31:0.3750:0.3662:0.6338:0.3662:0.6338:0.3662|30995.50:0.7778:0.0000:0.5000:0.2000:32:0.3542:0.3688:0.6312:0.3688:0.6312:0.3688|30997.00:0.7778:0.0000:0.5000:0.2000:33:0.3333:0.3844:0.6156:0.3844:0.6156:0.3844|30997.75:0.7778:0.0000:0.5000:0.2000:34:0.3125:0.3922:0.6078:0.3922:0.6078:0.3922|30999.50:0.7778:0.0000:0.5000:0.2000:35:0.2917:0.4104:0.5896:0.4104:0.5896:0.4104|31000.00:0.7778:0.0000:0.5000:0.2000:36:0.2708:0.4156:0.5844:0.4156:0.5844:0.4156|31003.25:0.7778:0.0000:0.5000:0.2000:37:0.2500:0.4494:0.5506:0.4494:0.5506:0.4494|31006.25:0.7778:0.0000:0.5000:0.2000:38:0.2292:0.4805:0.5195:0.4805:0.5195:0.4805,BUY_ABSORBED,AVAILABLE,7.0,3.0,False,False
