Boundary,CloseMoveRanges,DownMaeRanges,EndBar,EndClose,EndInsideRange,EventBar,EventClose,HorizonBars,Interaction,Italy,London,PocTouched,ProfileLabel,TradeCoverage,UTC,UpMfeRanges
HIGH,-0.91,1.44,6752,30123.0,False,6746,30164.0,6,BREACH,2026-06-25 13:39:59,2026-06-25 12:39:59,True,2026-06-25:6735-6742:DynamicCompression,AVAILABLE,2026-06-25 11:39:59,0.25
HIGH,0.09,1.44,6758,30168.25,True,6746,30164.0,12,BREACH,2026-06-25 14:09:59,2026-06-25 13:09:59,True,2026-06-25:6735-6742:DynamicCompression,AVAILABLE,2026-06-25 12:09:59,0.4
LOW,0.02,0.19,6750,30117.75,False,6749,30116.75,1,BREACH,2026-06-25 13:29:59,2026-06-25 12:29:59,False,2026-06-25:6735-6742:DynamicCompression,AVAILABLE,2026-06-25 11:29:59,0.2
LOW,0.14,0.39,6752,30123.0,False,6749,30116.75,3,BREACH,2026-06-25 13:39:59,2026-06-25 12:39:59,False,2026-06-25:6735-6742:DynamicCompression,AVAILABLE,2026-06-25 11:39:59,0.23
LOW,0.07,0.39,6755,30119.75,False,6749,30116.75,6,BREACH,2026-06-25 13:54:59,2026-06-25 12:54:59,True,2026-06-25:6735-6742:DynamicCompression,AVAILABLE,2026-06-25 11:54:59,0.85
LOW,0.45,0.39,6761,30137.0,False,6749,30116.75,12,BREACH,2026-06-25 14:24:59,2026-06-25 13:24:59,True,2026-06-25:6735-6742:DynamicCompression,AVAILABLE,2026-06-25 12:24:59,1.45
LOW,-0.11,0.42,6751,30113.0,False,6750,30117.75,1,BREACH,2026-06-25 13:34:59,2026-06-25 12:34:59,False,2026-06-25:6735-6742:DynamicCompression,AVAILABLE,2026-06-25 11:34:59,0.15
LOW,0.28,0.42,6753,30130.5,False,6750,30117.75,3,BREACH,2026-06-25 13:44:59,2026-06-25 12:44:59,False,2026-06-25:6735-6742:DynamicCompression,AVAILABLE,2026-06-25 11:44:59,0.46
LOW,0.3,0.42,6756,30131.25,False,6750,30117.75,6,BREACH,2026-06-25 13:59:59,2026-06-25 12:59:59,True,2026-06-25:6735-6742:DynamicCompression,AVAILABLE,2026-06-25 11:59:59,0.83
LOW,0.29,0.42,6762,30131.0,False,6750,30117.75,12,BREACH,2026-06-25 14:29:59,2026-06-25 13:29:59,True,2026-06-25:6735-6742:DynamicCompression,AVAILABLE,2026-06-25 12:29:59,1.43
LOW,-0.39,0.41,6995,29385.0,False,6994,29412.5,1,BREACH,2026-06-26 10:54:59,2026-06-26 09:54:59,False,2026-06-26:6987-6993:DynamicCompression,MISSING,2026-06-26 08:54:59,0.13
LOW,-0.45,0.7,6997,29381.0,False,6994,29412.5,3,BREACH,2026-06-26 11:04:59,2026-06-26 10:04:59,False,2026-06-26:6987-6993:DynamicCompression,MISSING,2026-06-26 09:04:59,0.13
LOW,-0.4,0.7,7000,29384.5,False,6994,29412.5,6,BREACH,2026-06-26 11:19:59,2026-06-26 10:19:59,False,2026-06-26:6987-6993:DynamicCompression,MISSING,2026-06-26 09:19:59,0.13
LOW,0.24,0.98,7006,29429.25,False,6994,29412.5,12,BREACH,2026-06-26 11:49:59,2026-06-26 10:49:59,False,2026-06-26:6987-6993:DynamicCompression,MISSING,2026-06-26 09:49:59,0.46
LOW,0.21,0.3,6996,29399.5,False,6995,29385.0,1,BREACH,2026-06-26 10:59:59,2026-06-26 09:59:59,False,2026-06-26:6987-6993:DynamicCompression,MISSING,2026-06-26 08:59:59,0.27
LOW,-0.03,0.3,6998,29383.25,False,6995,29385.0,3,BREACH,2026-06-26 11:09:59,2026-06-26 10:09:59,False,2026-06-26:6987-6993:DynamicCompression,MISSING,2026-06-26 09:09:59,0.3
LOW,-0.41,0.59,7001,29356.5,False,6995,29385.0,6,BREACH,2026-06-26 11:24:59,2026-06-26 10:24:59,False,2026-06-26:6987-6993:DynamicCompression,MISSING,2026-06-26 09:24:59,0.39
LOW,0.08,0.59,7007,29390.75,False,6995,29385.0,12,BREACH,2026-06-26 11:54:59,2026-06-26 10:54:59,False,2026-06-26:6987-6993:DynamicCompression,MISSING,2026-06-26 09:54:59,0.85
HIGH,0.16,0.28,7022,29398.0,False,7021,29390.5,1,BREACH,2026-06-26 13:09:58,2026-06-26 12:09:58,False,2026-06-26:7013-7019:DynamicCompression,MISSING,2026-06-26 11:09:58,0.36
HIGH,-0.16,0.28,7024,29383.0,True,7021,29390.5,3,BREACH,2026-06-26 13:19:58,2026-06-26 12:19:58,False,2026-06-26:7013-7019:DynamicCompression,MISSING,2026-06-26 11:19:58,0.75
HIGH,-0.47,0.72,7027,29368.5,True,7021,29390.5,6,BREACH,2026-06-26 13:34:59,2026-06-26 12:34:59,True,2026-06-26:7013-7019:DynamicCompression,MISSING,2026-06-26 11:34:59,0.75
HIGH,-0.18,1.83,7033,29382.0,True,7021,29390.5,12,BREACH,2026-06-26 14:04:56,2026-06-26 13:04:56,True,2026-06-26:7013-7019:DynamicCompression,MISSING,2026-06-26 12:04:56,0.75
HIGH,0.09,0.18,7023,29402.25,False,7022,29398.0,1,BREACH,2026-06-26 13:14:58,2026-06-26 12:14:58,False,2026-06-26:7013-7019:DynamicCompression,MISSING,2026-06-26 11:14:58,0.59
HIGH,-0.51,0.88,7025,29374.0,True,7022,29398.0,3,BREACH,2026-06-26 13:24:55,2026-06-26 12:24:55,True,2026-06-26:7013-7019:DynamicCompression,MISSING,2026-06-26 11:24:55,0.59
HIGH,-0.4,0.88,7028,29379.5,True,7022,29398.0,6,BREACH,2026-06-26 13:39:59,2026-06-26 12:39:59,True,2026-06-26:7013-7019:DynamicCompression,MISSING,2026-06-26 11:39:59,0.59
HIGH,0.35,1.99,7034,29414.25,False,7022,29398.0,12,BREACH,2026-06-26 14:09:59,2026-06-26 13:09:59,True,2026-06-26:7013-7019:DynamicCompression,MISSING,2026-06-26 12:09:59,0.59
HIGH,-0.41,0.53,7024,29383.0,True,7023,29402.25,1,BREACH,2026-06-26 13:19:58,2026-06-26 12:19:58,False,2026-06-26:7013-7019:DynamicCompression,MISSING,2026-06-26 11:19:58,0.0
HIGH,-0.68,0.97,7026,29370.5,True,7023,29402.25,3,BREACH,2026-06-26 13:29:59,2026-06-26 12:29:59,True,2026-06-26:7013-7019:DynamicCompression,MISSING,2026-06-26 11:29:59,0.0
HIGH,-0.84,0.97,7029,29363.0,True,7023,29402.25,6,BREACH,2026-06-26 13:44:58,2026-06-26 12:44:58,True,2026-06-26:7013-7019:DynamicCompression,MISSING,2026-06-26 11:44:58,0.0
HIGH,0.39,2.09,7035,29420.5,False,7023,29402.25,12,BREACH,2026-06-26 14:14:58,2026-06-26 13:14:58,True,2026-06-26:7013-7019:DynamicCompression,MISSING,2026-06-26 12:14:58,0.76
LOW,0.87,0.01,7032,29351.0,False,7031,29309.5,1,BREACH,2026-06-26 13:59:58,2026-06-26 12:59:58,False,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 11:59:58,0.98
LOW,2.19,0.01,7034,29414.25,False,7031,29309.5,3,BREACH,2026-06-26 14:09:59,2026-06-26 13:09:59,True,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:09:59,2.32
LOW,1.39,0.01,7037,29375.75,True,7031,29309.5,6,BREACH,2026-06-26 14:24:59,2026-06-26 13:24:59,True,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:24:59,2.94
LOW,0.57,0.24,7043,29336.75,False,7031,29309.5,12,BREACH,2026-06-26 14:54:59,2026-06-26 13:54:59,True,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:54:59,2.94
LOW,0.65,0.31,7033,29382.0,True,7032,29351.0,1,BREACH,2026-06-26 14:04:56,2026-06-26 13:04:56,True,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:04:56,0.75
LOW,1.46,0.31,7035,29420.5,False,7032,29351.0,3,BREACH,2026-06-26 14:14:58,2026-06-26 13:14:58,True,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:14:58,1.82
LOW,0.96,0.31,7038,29396.75,True,7032,29351.0,6,BREACH,2026-06-26 14:29:58,2026-06-26 13:29:58,True,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:29:58,2.07
LOW,-0.75,1.1,7044,29315.25,False,7032,29351.0,12,BREACH,2026-06-26 14:59:59,2026-06-26 13:59:59,True,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:59:59,2.07
LOW,0.68,0.05,7034,29414.25,False,7033,29382.0,1,BREACH,2026-06-26 14:09:59,2026-06-26 13:09:59,False,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:09:59,0.81
LOW,0.59,0.05,7036,29410.25,False,7033,29382.0,3,BREACH,2026-06-26 14:19:59,2026-06-26 13:19:59,False,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:19:59,1.42
LOW,-0.19,0.3,7039,29372.75,True,7033,29382.0,6,BREACH,2026-06-26 14:34:59,2026-06-26 13:34:59,True,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:34:59,1.42
LOW,-2.01,2.24,7045,29286.0,False,7033,29382.0,12,BREACH,2026-06-26 15:04:59,2026-06-26 14:04:59,True,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 13:04:59,1.42
HIGH,0.13,0.37,7035,29420.5,False,7034,29414.25,1,BREACH,2026-06-26 14:14:58,2026-06-26 13:14:58,False,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:14:58,0.49
HIGH,-0.81,0.81,7037,29375.75,True,7034,29414.25,3,BREACH,2026-06-26 14:24:59,2026-06-26 13:24:59,False,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:24:59,0.75
HIGH,-1.5,1.64,7040,29342.75,False,7034,29414.25,6,BREACH,2026-06-26 14:39:59,2026-06-26 13:39:59,True,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:39:59,0.75
HIGH,-3.18,3.24,7046,29262.5,False,7034,29414.25,12,BREACH,2026-06-26 15:09:58,2026-06-26 14:09:58,True,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 13:09:58,0.75
HIGH,-0.21,0.36,7036,29410.25,False,7035,29420.5,1,BREACH,2026-06-26 14:19:59,2026-06-26 13:19:59,False,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:19:59,0.62
HIGH,-0.5,0.99,7038,29396.75,True,7035,29420.5,3,BREACH,2026-06-26 14:29:58,2026-06-26 13:29:58,False,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:29:58,0.62
HIGH,-2.05,2.1,7041,29322.75,False,7035,29420.5,6,BREACH,2026-06-26 14:44:59,2026-06-26 13:44:59,True,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 12:44:59,0.62
HIGH,-2.96,3.59,7047,29279.0,False,7035,29420.5,12,BREACH,2026-06-26 15:14:59,2026-06-26 14:14:59,True,2026-06-26:7024-7030:DynamicCompression,MISSING,2026-06-26 13:14:59,0.62
LOW,0.38,0.11,7284,29664.0,True,7283,29646.0,1,BREACH,2026-06-29 11:59:59,2026-06-29 10:59:59,True,2026-06-29:7272-7278:DynamicCompression,AVAILABLE,2026-06-29 09:59:59,0.57
LOW,1.5,0.11,7286,29717.5,False,7283,29646.0,3,BREACH,2026-06-29 12:09:57,2026-06-29 11:09:57,True,2026-06-29:7272-7278:DynamicCompression,AVAILABLE,2026-06-29 10:09:57,1.52
LOW,0.77,0.11,7289,29683.0,True,7283,29646.0,6,BREACH,2026-06-29 12:24:50,2026-06-29 11:24:50,True,2026-06-29:7272-7278:DynamicCompression,AVAILABLE,2026-06-29 10:24:50,1.6
LOW,1.79,0.11,7295,29731.25,False,7283,29646.0,12,BREACH,2026-06-29 12:54:59,2026-06-29 11:54:59,True,2026-06-29:7272-7278:DynamicCompression,AVAILABLE,2026-06-29 10:54:59,2.05
HIGH,0.47,0.18,7286,29717.5,False,7285,29695.25,1,BREACH,2026-06-29 12:09:57,2026-06-29 11:09:57,False,2026-06-29:7272-7278:DynamicCompression,AVAILABLE,2026-06-29 10:09:57,0.49
HIGH,-0.29,0.55,7288,29681.25,True,7285,29695.25,3,BREACH,2026-06-29 12:19:59,2026-06-29 11:19:59,False,2026-06-29:7272-7278:DynamicCompression,AVAILABLE,2026-06-29 10:19:59,0.57
HIGH,0.52,0.55,7291,29720.25,False,7285,29695.25,6,BREACH,2026-06-29 12:34:59,2026-06-29 11:34:59,False,2026-06-29:7272-7278:DynamicCompression,AVAILABLE,2026-06-29 10:34:59,0.68
HIGH,1.08,0.55,7297,29746.75,False,7285,29695.25,12,BREACH,2026-06-29 13:04:57,2026-06-29 12:04:57,False,2026-06-29:7272-7278:DynamicCompression,AVAILABLE,2026-06-29 11:04:57,1.31
HIGH,-0.62,0.7,7287,29688.0,True,7286,29717.5,1,BREACH,2026-06-29 12:14:55,2026-06-29 11:14:55,False,2026-06-29:7272-7278:DynamicCompression,AVAILABLE,2026-06-29 10:14:55,0.1
HIGH,-0.72,1.02,7289,29683.0,True,7286,29717.5,3,BREACH,2026-06-29 12:24:50,2026-06-29 11:24:50,False,2026-06-29:7272-7278:DynamicCompression,AVAILABLE,2026-06-29 10:24:50,0.1
HIGH,0.42,1.02,7292,29737.5,False,7286,29717.5,6,BREACH,2026-06-29 12:39:59,2026-06-29 11:39:59,False,2026-06-29:7272-7278:DynamicCompression,AVAILABLE,2026-06-29 10:39:59,0.55
HIGH,0.43,1.02,7298,29738.0,False,7286,29717.5,12,BREACH,2026-06-29 13:09:59,2026-06-29 12:09:59,False,2026-06-29:7272-7278:DynamicCompression,AVAILABLE,2026-06-29 11:09:59,0.85
LOW,0.12,0.05,7310,29718.75,True,7309,29711.0,1,BREACH,2026-06-29 14:09:55,2026-06-29 13:09:55,False,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 12:09:55,0.21
LOW,0.27,0.05,7312,29728.25,True,7309,29711.0,3,BREACH,2026-06-29 14:19:57,2026-06-29 13:19:57,False,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 12:19:57,0.45
LOW,0.25,0.29,7315,29726.75,True,7309,29711.0,6,BREACH,2026-06-29 14:34:59,2026-06-29 13:34:59,True,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 12:34:59,0.45
LOW,-0.07,0.97,7321,29706.75,True,7309,29711.0,12,BREACH,2026-06-29 15:04:59,2026-06-29 14:04:59,True,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 13:04:59,0.45
LOW,-0.71,0.78,7316,29682.0,False,7315,29726.75,1,BREACH,2026-06-29 14:39:59,2026-06-29 13:39:59,True,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 12:39:59,0.06
LOW,-0.92,1.22,7318,29668.75,False,7315,29726.75,3,BREACH,2026-06-29 14:49:56,2026-06-29 13:49:56,True,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 12:49:56,0.06
LOW,-0.32,1.22,7321,29706.75,True,7315,29726.75,6,BREACH,2026-06-29 15:04:59,2026-06-29 14:04:59,True,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 13:04:59,0.06
LOW,0.53,2.71,7327,29760.25,False,7315,29726.75,12,BREACH,2026-06-29 15:34:59,2026-06-29 14:34:59,True,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 13:34:59,0.68
LOW,-0.12,0.51,7317,29674.5,False,7316,29682.0,1,BREACH,2026-06-29 14:44:59,2026-06-29 13:44:59,False,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 12:44:59,0.08
LOW,0.01,0.51,7319,29682.75,False,7316,29682.0,3,BREACH,2026-06-29 14:54:59,2026-06-29 13:54:59,False,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 12:54:59,0.1
LOW,0.49,0.51,7322,29712.75,True,7316,29682.0,6,BREACH,2026-06-29 15:09:59,2026-06-29 14:09:59,True,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 13:09:59,0.69
LOW,0.45,1.99,7328,29710.0,True,7316,29682.0,12,BREACH,2026-06-29 15:39:59,2026-06-29 14:39:59,True,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 13:39:59,1.39
LOW,-0.09,0.17,7318,29668.75,False,7317,29674.5,1,BREACH,2026-06-29 14:49:56,2026-06-29 13:49:56,False,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 12:49:56,0.22
LOW,0.49,0.17,7320,29705.0,True,7317,29674.5,3,BREACH,2026-06-29 14:59:58,2026-06-29 13:59:58,False,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 12:59:58,0.49
LOW,0.84,0.17,7323,29727.25,True,7317,29674.5,6,BREACH,2026-06-29 15:14:59,2026-06-29 14:14:59,True,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 13:14:59,0.94
LOW,1.79,1.87,7329,29786.75,False,7317,29674.5,12,BREACH,2026-06-29 15:44:59,2026-06-29 14:44:59,True,2026-06-29:7302-7308:DynamicCompression,AVAILABLE,2026-06-29 13:44:59,1.92
HIGH,0.35,0.12,7835,30378.5,False,7834,30369.25,1,BREACH,2026-07-01 11:54:58,2026-07-01 10:54:58,False,2026-07-01:7826-7832:DynamicCompression,AVAILABLE,2026-07-01 09:54:58,0.49
HIGH,0.35,0.12,7837,30378.5,False,7834,30369.25,3,BREACH,2026-07-01 12:04:58,2026-07-01 11:04:58,False,2026-07-01:7826-7832:DynamicCompression,AVAILABLE,2026-07-01 10:04:58,0.78
HIGH,0.38,0.67,7840,30379.25,False,7834,30369.25,6,BREACH,2026-07-01 12:19:51,2026-07-01 11:19:51,True,2026-07-01:7826-7832:DynamicCompression,AVAILABLE,2026-07-01 10:19:51,0.78
HIGH,1.01,0.67,7846,30395.75,False,7834,30369.25,12,BREACH,2026-07-01 12:49:59,2026-07-01 11:49:59,True,2026-07-01:7826-7832:DynamicCompression,AVAILABLE,2026-07-01 10:49:59,1.21
HIGH,0.25,0.09,7836,30385.0,False,7835,30378.5,1,BREACH,2026-07-01 11:59:58,2026-07-01 10:59:58,False,2026-07-01:7826-7832:DynamicCompression,AVAILABLE,2026-07-01 09:59:58,0.3
HIGH,-0.31,0.45,7838,30370.25,False,7835,30378.5,3,BREACH,2026-07-01 12:09:53,2026-07-01 11:09:53,False,2026-07-01:7826-7832:DynamicCompression,AVAILABLE,2026-07-01 10:09:53,0.43
HIGH,0.34,1.02,7841,30387.5,False,7835,30378.5,6,BREACH,2026-07-01 12:24:55,2026-07-01 11:24:55,True,2026-07-01:7826-7832:DynamicCompression,AVAILABLE,2026-07-01 10:24:55,0.64
HIGH,1.01,1.02,7847,30405.0,False,7835,30378.5,12,BREACH,2026-07-01 12:54:59,2026-07-01 11:54:59,True,2026-07-01:7826-7832:DynamicCompression,AVAILABLE,2026-07-01 10:54:59,1.08
HIGH,0.39,0.39,8133,30057.5,False,8132,30036.25,1,BREACH,2026-07-02 13:44:59,2026-07-02 12:44:59,False,2026-07-02:8121-8129:DynamicCompression,AVAILABLE,2026-07-02 11:44:59,0.52
HIGH,0.09,0.39,8135,30041.0,False,8132,30036.25,3,BREACH,2026-07-02 13:54:57,2026-07-02 12:54:57,False,2026-07-02:8121-8129:DynamicCompression,AVAILABLE,2026-07-02 11:54:57,0.78
HIGH,1.28,0.39,8138,30106.25,False,8132,30036.25,6,BREACH,2026-07-02 14:09:58,2026-07-02 13:09:58,False,2026-07-02:8121-8129:DynamicCompression,AVAILABLE,2026-07-02 12:09:58,1.47
HIGH,4.5,0.39,8144,30281.75,False,8132,30036.25,12,BREACH,2026-07-02 14:39:59,2026-07-02 13:39:59,False,2026-07-02:8121-8129:DynamicCompression,AVAILABLE,2026-07-02 12:39:59,5.21
HIGH,0.03,0.05,8134,30059.0,False,8133,30057.5,1,BREACH,2026-07-02 13:49:59,2026-07-02 12:49:59,False,2026-07-02:8121-8129:DynamicCompression,AVAILABLE,2026-07-02 11:49:59,0.34
HIGH,-0.43,0.43,8136,30034.25,False,8133,30057.5,3,BREACH,2026-07-02 13:59:59,2026-07-02 12:59:59,False,2026-07-02:8121-8129:DynamicCompression,AVAILABLE,2026-07-02 11:59:59,0.39
HIGH,1.35,0.65,8139,30131.25,False,8133,30057.5,6,BREACH,2026-07-02 14:14:59,2026-07-02 13:14:59,False,2026-07-02:8121-8129:DynamicCompression,AVAILABLE,2026-07-02 12:14:59,1.53
HIGH,3.38,0.65,8145,30241.5,False,8133,30057.5,12,BREACH,2026-07-02 14:44:59,2026-07-02 13:44:59,False,2026-07-02:8121-8129:DynamicCompression,AVAILABLE,2026-07-02 12:44:59,4.82
HIGH,0.16,0.24,8373,29870.0,False,8372,29865.5,1,BREACH,2026-07-03 10:44:49,2026-07-03 09:44:49,False,2026-07-03:8365-8371:DynamicCompression,AVAILABLE,2026-07-03 08:44:49,0.27
HIGH,-0.69,1.21,8375,29846.0,True,8372,29865.5,3,BREACH,2026-07-03 10:54:55,2026-07-03 09:54:55,True,2026-07-03:8365-8371:DynamicCompression,AVAILABLE,2026-07-03 08:54:55,0.27
HIGH,-0.89,1.34,8378,29840.25,True,8372,29865.5,6,BREACH,2026-07-03 11:09:58,2026-07-03 10:09:58,True,2026-07-03:8365-8371:DynamicCompression,AVAILABLE,2026-07-03 09:09:58,0.27
HIGH,0.29,1.34,8384,29873.75,False,8372,29865.5,12,BREACH,2026-07-03 11:39:58,2026-07-03 10:39:58,True,2026-07-03:8365-8371:DynamicCompression,AVAILABLE,2026-07-03 09:39:58,1.12
HIGH,-1.35,1.35,8374,29832.0,False,8373,29870.0,1,BREACH,2026-07-03 10:49:57,2026-07-03 09:49:57,True,2026-07-03:8365-8371:DynamicCompression,AVAILABLE,2026-07-03 08:49:57,0.02
HIGH,-0.76,1.37,8376,29848.5,True,8373,29870.0,3,BREACH,2026-07-03 10:59:47,2026-07-03 09:59:47,True,2026-07-03:8365-8371:DynamicCompression,AVAILABLE,2026-07-03 08:59:47,0.02
HIGH,0.26,1.5,8379,29877.25,False,8373,29870.0,6,BREACH,2026-07-03 11:14:58,2026-07-03 10:14:58,True,2026-07-03:8365-8371:DynamicCompression,AVAILABLE,2026-07-03 09:14:58,0.28
HIGH,0.91,1.5,8385,29895.75,False,8373,29870.0,12,BREACH,2026-07-03 11:44:59,2026-07-03 10:44:59,True,2026-07-03:8365-8371:DynamicCompression,AVAILABLE,2026-07-03 09:44:59,1.07
HIGH,-0.36,0.69,8398,29885.5,False,8397,29892.5,1,BREACH,2026-07-03 12:49:48,2026-07-03 11:49:48,False,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 10:49:48,0.1
HIGH,-0.67,0.69,8400,29879.5,True,8397,29892.5,3,BREACH,2026-07-03 12:59:53,2026-07-03 11:59:53,False,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 10:59:53,0.1
HIGH,-0.33,1.26,8403,29886.0,False,8397,29892.5,6,BREACH,2026-07-03 13:14:58,2026-07-03 12:14:58,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:14:58,0.1
HIGH,-0.87,1.32,8409,29875.5,True,8397,29892.5,12,BREACH,2026-07-03 13:44:58,2026-07-03 12:44:58,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:44:58,0.1
HIGH,0.0,0.1,8399,29885.5,False,8398,29885.5,1,BREACH,2026-07-03 12:54:53,2026-07-03 11:54:53,False,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 10:54:53,0.15
HIGH,-0.38,0.9,8401,29878.0,True,8398,29885.5,3,BREACH,2026-07-03 13:04:57,2026-07-03 12:04:57,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:04:57,0.19
HIGH,-0.28,0.9,8404,29880.0,True,8398,29885.5,6,BREACH,2026-07-03 13:19:59,2026-07-03 12:19:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:19:59,0.27
HIGH,-0.35,0.96,8410,29878.75,True,8398,29885.5,12,BREACH,2026-07-03 13:49:50,2026-07-03 12:49:50,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:49:50,0.27
HIGH,-0.31,0.31,8400,29879.5,True,8399,29885.5,1,BREACH,2026-07-03 12:59:53,2026-07-03 11:59:53,False,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 10:59:53,0.19
HIGH,-0.47,0.9,8402,29876.25,True,8399,29885.5,3,BREACH,2026-07-03 13:09:46,2026-07-03 12:09:46,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:09:46,0.19
HIGH,-0.15,0.9,8405,29882.5,True,8399,29885.5,6,BREACH,2026-07-03 13:24:50,2026-07-03 12:24:50,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:24:50,0.27
HIGH,0.44,0.96,8411,29894.0,False,8399,29885.5,12,BREACH,2026-07-03 13:54:54,2026-07-03 12:54:54,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:54:54,0.49
HIGH,-0.08,0.59,8401,29878.0,True,8400,29879.5,1,BREACH,2026-07-03 13:04:57,2026-07-03 12:04:57,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:04:57,0.17
HIGH,0.33,0.59,8403,29886.0,False,8400,29879.5,3,BREACH,2026-07-03 13:14:58,2026-07-03 12:14:58,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:14:58,0.58
HIGH,-0.32,0.65,8406,29873.25,True,8400,29879.5,6,BREACH,2026-07-03 13:29:59,2026-07-03 12:29:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:29:59,0.58
HIGH,1.22,0.65,8412,29903.25,False,8400,29879.5,12,BREACH,2026-07-03 13:59:59,2026-07-03 12:59:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:59:59,1.46
HIGH,-0.31,0.33,8404,29880.0,True,8403,29886.0,1,BREACH,2026-07-03 13:19:59,2026-07-03 12:19:59,False,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:19:59,0.18
HIGH,-0.65,0.99,8406,29873.25,True,8403,29886.0,3,BREACH,2026-07-03 13:29:59,2026-07-03 12:29:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:29:59,0.18
HIGH,-0.54,0.99,8409,29875.5,True,8403,29886.0,6,BREACH,2026-07-03 13:44:58,2026-07-03 12:44:58,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:44:58,0.21
HIGH,0.06,0.99,8415,29887.25,False,8403,29886.0,12,BREACH,2026-07-03 14:14:53,2026-07-03 13:14:53,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:14:53,1.96
HIGH,0.13,0.0,8405,29882.5,True,8404,29880.0,1,BREACH,2026-07-03 13:24:50,2026-07-03 12:24:50,False,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:24:50,0.26
HIGH,0.37,0.68,8407,29887.25,False,8404,29880.0,3,BREACH,2026-07-03 13:34:44,2026-07-03 12:34:44,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:34:44,0.51
HIGH,-0.06,0.68,8410,29878.75,True,8404,29880.0,6,BREACH,2026-07-03 13:49:50,2026-07-03 12:49:50,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:49:50,0.51
